"So einen Satz haben Autofahrer in Deutschland lange nicht mehr gehört: ""Mobilität muss bezahlbar bleiben und darf nicht zum Luxus werden"", sagt der designierte Verkehrsminister der Ampel, Volker Wissing (FDP). Zuletzt kannten Deutschlands Autofahrer ja nur Blut, Schweiß und Tränen - vor allem an der Zapfsäule: Der Liter Super kostete zeitweise zwei Euro, und die Hauptverantwortung für den extrem kletternden Benzinpreis trägt der Staat mit seinem ultratiefen Steuer-Griff in unser Portemonnaie .",0
"Ja, es gibt Länder, in denen die Willkür regiert. In denen Despoten nicht juckt, was das Volk denkt.",0
"Wer sich mit Künasts Positionen zur grünen „Kindersex“-Debatte (Klicken Sie hier) der 1980er Jahre auseinandersetzen will, kann dies weiter tun und darf dabei auch drastische Worte verwenden. Das ist alles von der Meinungsfreiheit gedeckt, solange es um Argumente geht.",0
"Und dann führen Billiglebensmittel noch zu unhaltbaren Zuständen in Zucht- und Mastbetrieben, an denen die Endverbrauchern schlussendlich eine ideelle Mitschuld tragen.",0
"Wochenlang wiederholten Gazprom wie auch der Kreml dasselbe Mantra: Alle Verträge werden erfüllt, Russland lässt sich nichts zuschulden kommen. Daneben hielt sich Gazprom unerwartet von Verkäufen auf den Spotmärkten zurück und ließ sich so bewusst Mehreinnahmen entgehen. Nach russischem energiepolitischem Verständnis ist das logisch. Mag die Führung auch noch so oft betonen, wie blödsinnig sie die Vorwürfe findet, das Land benutze Gas als Waffe, ihr Verhalten ist seit Jahren ein gegensätzliches. Dabei geht es um Macht und geopolitische Ziele.",0
"Angela Merkel ist bekannt für ihre nüchterne Art, und angesichts des Verhaltens mancher Regierungschefs ohne Impulskontrolle darf man dankbar dafür sein. Doch dass sie es nach den jüngsten Beschlüssen nicht für nötig befand, die besondere Härte der Kontaktbeschränkungen für Kinder auch nur zu erwähnen, ist eine Form von Nüchternheit, die die Familien nicht verdient haben. Das heilt auch das Trostpflaster von mehr Kinderkrankentagen nicht, die Gehaltseinbußen mit sich bringen und auf die manch einer lieber verzichten wird, als sie seinem Chef alter Schule abzuringen.",0
"Erst mit diesem Wissen versteht man, wieso der »Campus«, bevorzugt einer »Elite-Uni« so eine zentrale Rolle einnimmt: Erstens weiß kaum jemand, wie es dort wirklich zugeht, weil nur sehr wenige Menschen Zugang haben. Zweitens passt die Elitehochschule so gut in das Feindbild der populistischen radikalen Rechten, die normale Leute gegen eine angeblich verkommene Elite in Stellung bringt.",0
"Wer hat noch nicht, wer will noch mal? Mal eben auf „die Merkel“ schimpfen oder „den Spahn“, oder gleich auf die ganze Regierung, und es geht noch größer: Die Politiker! Können es eben nicht, wollen auch nicht, und korrupt sind sie sowieso. In diese Richtung geht gerade die öffentliche Debatte über die Coronakrisen-Bekämpfung. Aber das ist ziemlich billig.",0
"Schon die Titel der Aufsätze machen neugierig: Fake News, Populismus, Patriotismus, Volk, Heimat, Antisemitismus, Rassismus, Kolonialismus, Apartheid, Zionismus, Islamismus, Fundamentalismus, Märtyrer, Extremismus, Terrorismus, Nazi, Faschismus, Völkermord, Menschenrechte, Gender, Kommunismus, Sozialismus, Intellektuelle, Elite, Kosmopolitismus, Demokratie, Freiheit, Wahrheit.",0
"Für Friedrich Merz und die Bundes-CDU ist diese Wahl eine Ohrfeige . Dass Merz sich vorzeitig aus dem Wahlkampf verabschiedete, für einen gemeinsamen Auftritt mit Hans angeblich keine Zeit hatte, unterstreicht nur, wie sehr man im Konrad-Adenauer-Haus um die Außenwirkung dieser Landtagswahl weiß. Das hat nicht nur der Landespartei geschadet. Merz und Co. hätten wenigstens den Anschein erwecken können, sie besäßen genug Anstand, bis zum Schluss loyal zum eigenen Ministerpräsidenten zu stehen. Aber der unbarmherzige Umgang mit Wahlverlierern hat ja Tradition in der CDU.",0
"Italien widersetzt sich seiner Pflicht, Flüchtlinge menschenwürdig zu behandeln. Und sie nicht wie eine unerwünschte Ware ins nächste Land zu schicken.",0
"Über 9 Millionen Renten unter Hartz-Niveau, mehr als 800000 Senioren mit Mini-Job. Zahlen, die alle aufrütteln müssen. Sie sind Vorboten einer gefährlichen Entwicklung: Unsere Rente ver-hartzt. Sicher: Schnitte und Kürzungen im Rentensystem waren gewollt. Aber keiner hat die Entwicklung zum Billiglohn- und Niedrigzins-Dorado Deutschland vorhersehen können. Die Folgen liegen auf der Hand: Wer heute den halben Durchschnittslohn verdient, muss 50 Jahre schuft en, um eine Rente auf Hartz-Niveau zu bekommen. Es kann nicht das Ziel gewesen sein, eine Senioren-Generation Sozialamt"" zu schaffen. Wir müssen neu über die Rente reden!""",0
"Ich weiß nicht, wie der Konflikt zu lösen ist. Der alte Fritz muss her. Jeder soll nach seiner Façon selig werden. Die Nackigen sollen nackig sein, aber um die Befindlichkeit der Nichtnackigen wissen und sie nicht belehren wollen. Die Bekleideten sollen bekleidet sein, aber um die Befindlichkeit der Nackigen wissen und sie nicht belehren wollen.",0
"Die Nachricht kommt, mit den so frischen Bildern der Berliner Corona-Demonstrationen im Kopf, überraschend: Populistische Ideen, sagt eine Studie der Bertelsmann-Stiftung, finden in Deutschland viel weniger Anerkennung als noch vor zwei Jahren. Das klingt beruhigend. Die einfachen Wahrheiten, die nach der Sehnsucht von Populisten das ganze Volk glauben soll, weil das ganze Volk betroffen sei, würden demnach nicht mehr ohne Weiteres verfangen. Politiker sind alle korrupt; Kompromisse sind nur Verrat von Idealen; Normalos wären die besseren Politiker; Politik weiß nicht mehr, was Bürgerinnen und Bürger bewegt: Solchen Sätzen und Stimmungen folgt laut Studie nicht mehr jeder Dritte wie 2018, sondern nur noch jeder Fünfte.",0
"Was am Samstag in Unterföhring passiert ist, wo weit nach 18 Uhr noch an die 50 Impfwillige in Dunkelheit und Kälte ausharren mussten, um nach sechs Stunden überstrapazierter Geduld doch noch ihre Spritze zu bekommen, spottet jeder Beschreibung. Dass die Kommune trotz des zu erwartenden Ansturms und der wenig verheißungsvollen Wetteraussichten nicht einmal heiße Getränke verteilte, ist schlichtweg unverantwortlich. Zum Glück hat die örtliche Wasserwacht in Eigenregie ausgeholfen, nachdem ein Ehrenamtlicher das blanke Chaos vor dem Bürgerhaus gesehen und reagiert hat.",0
"Das dümmste Argument gegen ein Böllerverbot ist deshalb das mit der Freiheit. Welche Freiheit ist da gemeint? Die Freiheit zu feiern, wie es einem gefällt? Die Freiheit, den Nachtdienst im Rettungswagen halbwegs unbeschadet zu überstehen? Das Recht auf ein Leben ohne Regeln gibt’s in keiner Gesellschaft. Und wenn die Einhaltung simpelster Regeln – Feuerwerk nicht auf Menschen zu schießen etwa – nicht mehr kontrolliert werden kann, hilft nur noch ein Verbot.",0
"""Wir wollen doch Menschen helfen, für Sicherheit sorgen. Woher kommt nur dieser Hass auf uns? Weißt du, was das mit meinen Kollegen macht?""",0
"Der Hass auf Klimaforscher wächst, aber das ist es nicht, was Samaniego so frustriert. Manchmal antwortet er den Leuten, schickt ihnen Publikationen. „Es gibt welche, die nicht verstehen, wie ein kleines Molekül wie CO₂ den Klimawandel verursacht. Das ist immer ein Problem.“",0
"„Die Methode ist klassisch populistisch. Weil sie ein kleines Wahrheitsmoment aufgreift, nämlich das offiziöse Sprechen, und daraus etwas Falsches macht“, sagt der Soziologe Ulf Bohmann von der TU Chemnitz, der über die BPK publiziert hat. Fast alles zahlt bei Reitschuster und Warweg auf die unerschütterliche These ein, wonach das System eh korrupt ist. Und wenn man sie dafür kritisiert, schlüpfen sie in die Rolle des Märtyrers. Seht her, man will mir den Mund verbieten! Auch das gehöre zum Populismus, sagt Bohmann. Deutschlands Landesmedienanstalten nehmen die Warnungen ernst. Sie kündigten erst vergangene Woche an, den Kampf gegen Desinformation im Netz zu verschärfen.",0
"Was nicht geht: dass die Telekom ihr Netz-Monopol ausnutzt, um ihre EIGENEN Produkte besser loszuschlagen.",0
"Nach einem blutigen Jahrzehnt zieht die Bundeswehr ab, ohne Stabilität zu hinterlassen. Die Taliban sind auf dem Vormarsch, die afghanische Regierung ist erschütternd korrupt, das Land taumelt einem Bürgerkrieg entgegen. Schmerzhaft haben wir erfahren, dass wir unsere Demokratie nicht so einfach exportieren können.",0
"Freiheit ist auch Freiheit von ArmutFreiheit ist ja nicht nur die Freiheit von einem übergriffigen Staat. Freiheit ist auch die Freiheit von Armut, von Unsicherheit. Denn nur wenn elementare Bedürfnisse abgedeckt sind, kann der Mensch seine Möglichkeiten ausschöpfen und sich bestmöglich entwickeln. Daher ist es eine urliberale Idee, die Voraussetzungen dafür zu schaffen.",0
"Was aber noch schwerer wiegt, das sind die Fehlanreize, die mit dem neuen Regelsystem Bürgermeistern und Landräten vorgesetzt werden. Niemand von den lokalen Entscheidern wird seine Bürger einem Lockdown XXL aussetzen wollen, wenn er oder sie es irgendwie vermeiden kann. Und niemand wird seinen Bürgern gegenüber geradestehen wollen, wenn binnen weniger Wochen mehrfach das Corona-Regime zwischen Lockdown M und Lockdown XXL hin- und herwechselt, während im Nachbarkreis alles seinen halbwegs normalen Gang geht.",0
"Am Ende sind es aber die freien Gesellschaft en, die dem Terror am besten widerstehen.",0
"So begrüßenswert eine steuerliche Forschungsförderung für den Mittelstand ist – angesichts des nicht unbedingt nur forschungsgetriebenen Innovationsgeschehens im Mittelstand stellt sich die Frage, wer von dem Gesetzesentwurf letztlich profitieren wird: Werden vorrangig die Unternehmen gefördert, die bereits forschen? Oder können diejenigen KMU, die keine Forschung und Entwicklung betreiben, hierzu angeregt werden? Im ungünstigsten Fall kommt es weder zum einen noch in nennenswertem Ausmaß zum anderen.",0
"Jonitz will nicht falsch verstanden werden. Die überwältigende Mehrheit der Ärzte in Deutschland leiste vorbildliche Arbeit, zumal unter den erschwerten Pandemie-Bedingungen. Der Kreis der Skeptiker und Leugner sei immer noch klein. Aber er macht sich umso lauter bemerkbar. Und beschädigt das Ansehen der gesamten Branche.",0
"Merz ist kein Trump, wie manche vorschnell schrieben, als der Sauerländer gegen das eigene Parteiestablishment wütete. Er steht für einen Populismus light und einen politischen Stil, der das exakte Gegenteil von dem Angela Merkels ist. Die sagt fast nie ich, Merz hingegen dauernd. Merz würde die CDU zwar nicht zu einer „Liste Merz“ degradieren, wie es Sebastian Kurz in Österreich mit der ÖVP gemacht hat. Dazu ist die Union noch zu robust und nicht kaputt genug. Doch mit Merz würde sich die Union vom Prinzip der Machtausübung durch Moderation und von der unauffälligen Drosselung der politischen Leidenschaften verabschieden, die sie seit 15 Jahren so perfekt betreibt. Merz verkörpert polternde Egozentrik, er polarisiert und arbeitet im politischen Alltagsgeschäft mit wuchtigen Provokationen, die noch nicht mal taktisch kalkuliert wirken. Sie fallen ihm einfach so ein. Mit diesem Habitus werden die Grünen – freundlich, mittig, immer sehr vernünftig – echte Schwierigkeiten bekommen und dabei womöglich sogar an die Grenze ihrer schier endlosen Kompromissbereitschaft stoßen.",0
Auf dem Parteitag am Wochenende präsentierte sich die FDP mit neuem Selbstbewusstsein. Momentan steht die Partei in den Umfragen mit 10 bis 12 Prozent gut da. Sie profitiert vom Abwärtstrend der CDU und dem wachsendem Unmut über das Coronamanagement von Union und SPD. Das Zeitfenster ist günstig: Christian Lindner will in die nächste Regierung.,0
"Als Lambrecht im April mit ihrer Ankündigung in die Offensive ging, hatten die Fachleute aus ihrem Haus noch nicht mal Kontakt mit dem slowenischen Verteidigungsministerium aufgenommen, mit dem der erste Ringtausch vereinbart werden sollte. Die Verteidigungsministerin war vorgeprescht, ohne etwas in der Hand zu haben – offenbar um den Rufen aus Öffentlichkeit, Koalition und Nato endlich etwas entgegensetzen zu können. Kurzfristig war dieser Versuch erfolgreich. Der Druck auf die SPD, sich stärker für Waffenlieferungen zu öffnen , sank.",0
"Zu Friedrich Merz hat fast jeder im Land eine Meinung – und über kaum jemanden existieren so viele Klischees. Wer ihn mal an der Basis im Sauerland erlebt hat, weiß, dass viele davon nicht stimmen. Weder ist er rechts, noch ein kalter Neoliberaler. Merz ist durch und durch bürgerlich, heimatverbunden.",0
"So soll niemand mehr nachvollziehen können, was den Berliner Kindern angetan wird: Denn die nicht regulär ausgebildeten Kräfte ballen sich nicht nur im Brennpunkt, sondern besonders an den Grundschulen, in denen doch die Basis für die gesamte schulische und damit auch Lebenslaufbahn gelegt wird.",0
Zweitens: Gute Ausbildung und berufliche Mobilität können das Einkommen beträchtlich anheben.,0
"Auf dem großstädtischen Wohnungsmarkt hat sich neben den Ver- und Mieter:innen eine dritte Gruppe etabliert: Elite-Mieter:innen, die andere abzocken. So wie Marc. Aber natürlich ist er nur Symptom eines Marktes, der am Rad dreht",0
